track,artist,year,duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,popularity,genre
I Wrote a Letter - 2015 Remaster,Tina Turner,1984,205000,.56900001,.86900002,-4.164,.035700001,.039700001,.00156,.59500003,.85299999,26,Rock
You Can't Stop Me Loving You,Tina Turner,1989,240000,.68599999,.86799997,-8.3500004,.078299999,.191,9.6499998e-06,.0583,.87400001,26,Rock
Home of the Brave,Toto,1988,408000,.51599997,.49200001,-16.018999,.0416,.034000002,.00103,.33500001,.31799999,40,Rock
Just Can't Get To You,Toto,1995,303000,.62199998,.54100001,-7.1890001,.0254,.56099999,3.8799999e-06,.18700001,.30700001,23,Rock
Bottom Of Your Soul,Toto,2006,418000,.65200001,.60500002,-7.6570001,.0339,.067599997,.0012300001,.106,.44100001,34,Rock
What You Don't Know (Sure Can Hurt You),Twisted Sister,1982,286000,.26499999,.93300003,-8.1470003,.176,.0034099999,.000147,.119,.32300001,12,Rock
I Believe in Rock 'N' Roll,Twisted Sister,1985,243000,.36700001,.80400002,-12.886,.048700001,.0080800001,0,.060400002,.54799998,22,Rock
I'm so Hot for You,Twisted Sister,1987,246000,.64399999,.73100001,-12.493,.0394,.051899999,.000023000001,.085299999,.676,26,Rock
"Let It Snow,Let It Snow,Let It Snow",Twisted Sister,2006,189000,.192,.92299998,-7.7290001,.054499999,.00161,.0054100002,.214,.55500001,10,Rock
I'm the One,Van Halen,1978,224000,.31,.98000002,-5.691,.197,.0152,1.1900000e-06,.192,.237,48,Rock
Dance the Night Away,Van Halen,1979,188000,.54799998,.84299999,-7.3200002,.059700001,.037300002,1.2600000e-06,.053599998,.71899998,64,Rock
Little Guitars (Intro) - Intro; 2015 Remaster,Van Halen,1982,42000,.28099999,.43900001,-12.906,.036899999,.0638,.57999998,.125,.42500001,37,Rock
Right Now,Van Halen,1991,320000,.52899998,.662,-11.745,.0273,.153,.0054199998,.098999999,.30199999,55,Rock
Amsterdam,Van Halen,1995,285000,.51700002,.94300002,-4.9229999,.047200002,.00064099999,.046599999,.34900001,.69999999,28,Rock
Don't Tell Me,Van Halen,1995,356000,.63700002,.79500002,-4.691,.0272,.0051600002,.000027,.084799998,.65799999,44,Rock
Come An' Get It,Whitesnake,1981,237000,.662,.77100003,-4.4219999,.055599999,.0074100001,.000045100001,.047400001,.92199999,16,Rock
Would I Lie to You,Whitesnake,1981,268000,.63800001,.88,-4.4029999,.0383,.0099200001,.000103,.134,.75199997,14,Rock
Saints An' Sinners,Whitesnake,1982,262000,.285,.77499998,-12.371,.039299998,.0167,.00116,.227,.722,14,Rock
Is This Love - 2018 Remaster,Whitesnake,1987,284000,.26300001,.759,-7.2880001,.043099999,.055500001,0,.23100001,.42899999,57,Rock
Slow Poke Music - 2019 Remaster,Whitesnake,1989,237000,.50099999,.90499997,-7.494,.048099998,.00187,.000022800001,.391,.66600001,17,Rock
Stormbringer - 2023 Remix,Whitesnake,2015,319000,.296,.95099998,-4.8709998,.057300001,.0000105,.176,.389,.34599999,18,Rock
Heart Of Stone,Whitesnake,2019,402000,.2,.91399997,-3.204,.0427,.0048799999,.00152,.0964,.31,17,Rock
Sands Of Time - Radio Mix - Bonus Track,Whitesnake,2019,380000,.419,.95599997,-2.7969999,.045899998,.00122,.0027600001,.234,.55199999,9,Rock
Trouble Is Your Middle Name,Whitesnake,2019,257000,.30899999,.98699999,-3.4519999,.102,.0038900001,.000030499999,.48899999,.13600001,31,Rock
Jesus Just Left Chicago,ZZ Top,1973,210000,.34,.59799999,-9.6680002,.074199997,.085299999,.118,.096900001,.69800001,54,Rock
Balinese,ZZ Top,1975,156000,.77100003,.79799998,-8.3280001,.0339,.124,.000015699999,.0792,.69800001,40,Rock
Thunderbird,ZZ Top,1975,250000,.25999999,.92400002,-8.4809999,.119,.17399999,.00036899999,.97399998,.35299999,30,Rock
It's so Hard,ZZ Top,1981,311000,.773,.58999997,-13.181,.031199999,.193,.0028299999,.067699999,.82599998,22,Rock
Lovething,ZZ Top,1990,205000,.57200003,.77899998,-10.347,.0392,.0060700001,.00107,.26800001,.84600002,22,Rock
Deal Goin' Down,ZZ Top,1994,246000,.625,.75300002,-7.6929998,.024499999,.000382,.016000001,.40700001,.47600001,15,Rock
Lizard Life,ZZ Top,1994,309000,.64200002,.76200002,-8.0500002,.0261,.0048000002,.0111,.36399999,.56900001,15,Rock
What's Up With That,ZZ Top,1996,321000,.67900002,.71799999,-8.8640003,.0295,.11,.00029200001,.35100001,.54799998,27,Rock
Que Lastima,ZZ Top,2003,264000,.46399999,.546,-5.3340001,.030200001,.0876,.000228,.183,.22499999,19,Rock
Heartache In Blue,ZZ Top,2012,249000,.54400003,.84299999,-.23899999,.031800002,.037900001,.00025899999,.063699998,.61199999,8,Rock
24 Hour Roadside Resistance,Against All Authority,2004,117466,.44999999,.99800003,-1.378,.078400001,.00118,0,.146,.31,32,SKA
Nothing To Lose,Against All Authority,2004,128133,.30399999,.99299997,-2.056,.0757,.0524,.000017,.46399999,.64099997,31,SKA
Breaking Up (Is Hard to Do),Alton Ellis,1967,180840,.66900003,.60399997,-6.2020001,.14300001,.255,.00057799998,.223,.84600002,24,SKA
Cry Tough,Alton Ellis,1967,136186,.70200002,.34599999,-13.478,.043299999,.86400002,.00019000001,.104,.69999999,26,SKA
You've Made Me so Very Happy,Alton Ellis,1967,177040,.78299999,.51499999,-6.7979999,.114,.59500003,9.5200003e-06,.13600001,.67199999,42,SKA
What Does It Take (To Win Your Love),Alton Ellis,1969,198053,.80699998,.49200001,-9.9110003,.046100002,.103,.00382,.073299997,.85299999,48,SKA
Dance Crasher,Alton Ellis,1970,161106,.73299998,.65200001,-7.585,.032499999,.106,.00078100001,.21799999,.96799999,30,SKA
Rock Steady,Alton Ellis,1970,160266,.67699999,.34599999,-9.0389996,.059500001,.611,.0061300001,.064599998,.778,48,SKA
I'm Still in Love With You,Alton Ellis,1971,201493,.73799998,.41600001,-9.1079998,.032200001,.51099998,.000197,.122,.76899999,24,SKA
My Willow Tree,Alton Ellis,1971,164986,.63300002,.47400001,-6.4720001,.031199999,.68599999,6.8300001e-06,.168,.93199998,30,SKA
Try Me,Alton Ellis,1972,150000,.73500001,.34,-15.501,.0287,.32600001,.000049999999,.101,.40900001,2,SKA
Just a Feeling,Bad Manners,1980,195373,.69400001,.64399999,-8.6129999,.055100001,.082099997,0,.082800001,.96799999,32,SKA
Lip up Fatty,Bad Manners,1980,168133,.71799999,.87199998,-9.8290005,.23,.0103,.0109,.054900002,.97100002,48,SKA
My Girl Lollipop - 7'' Version,Bad Manners,1980,165276,.53299999,.82099998,-8.5889997,.0449,.0119,.198,.264,.84600002,27,SKA
Special Brew,Bad Manners,1980,215760,.70599997,.70499998,-9.3299999,.101,.104,.156,.0285,.96799999,47,SKA
Can Can,Bad Manners,1981,170693,.73400003,.75999999,-7.4260001,.035999998,.458,.741,.36199999,.91299999,31,SKA
"Ne-Ne,Na-Na,Na-Na,Nu-Nu",Bad Manners,1981,157320,.69800001,.75,-10.195,.107,.0196,.185,.19,.93599999,32,SKA
Sally Brown,Bad Manners,1981,182600,.63800001,.926,-9.0839996,.060199998,.012,.034299999,.051100001,.97500002,34,SKA
Walking in the Sunshine,Bad Manners,1983,210666,.61400002,.55400002,-7.9060001,.041900001,.020400001,.12,.064300001,.82700002,36,SKA
Shining On,Big D and the Kids Table,2000,194093,.85600001,.82300001,-4.8449998,.036699999,.13699999,.00019999999,.083800003,.96899998,41,SKA
L.a.X,Big D and the Kids Table,2005,305866,.287,.95700002,-1.679,.219,.00124,0,.74000001,.49900001,29,SKA
Little Bitch,Big D and the Kids Table,2005,137773,.44400001,.95300001,-1.6440001,.199,.023,0,.14399999,.60900003,36,SKA
Noise Complaint,Big D and the Kids Table,2007,192640,.55699998,.94999999,-3.635,.098300003,.00138,1.6700000e-06,.097900003,.68000001,36,SKA
Not Fuckin' Around,Big D and the Kids Table,2007,214133,.74800003,.84799999,-5.7969999,.034200002,.061700001,0,.23199999,.93099999,36,SKA
Set Me Up,Bim Skala Bim,1989,138533,.61500001,.83399999,-8.4580002,.0296,.072899997,.0082999999,.18099999,.96499997,17,SKA
Step up to Me,Bim Skala Bim,1993,233493,.55400002,.82200003,-8.1330004,.036400001,.0143,.0048000002,.55800003,.963,21,SKA
Irish Drinking Song,Buck-O-Nine,1997,118053,.55800003,.79100001,-9.4729996,.064499997,.0199,0,.296,.491,32,SKA
My Town,Buck-O-Nine,1999,214266,.60399997,.99400002,-2.155,.056299999,.024,3.2999999e-06,.122,.60000002,41,SKA
9mm And A Three Piece Suit,Catch 22,1998,116946,.542,.95599997,-5.5229998,.107,.0139,.0025800001,.25,.82200003,46,SKA
Day In Day Out,Catch 22,1998,202920,.44100001,.97600001,-4.632,.16,.107,3.9400002e-06,.35699999,.60799998,32,SKA
Keasbey Nights,Catch 22,1998,182880,.68300003,.88300002,-5.2940001,.048900001,.156,3.8100000e-06,.68699998,.954,48,SKA
Walking Away,Catch 22,2000,246653,.50800002,.83499998,-6.8699999,.107,.039999999,.00060700002,.30700001,.88999999,28,SKA
What Goes Around Comes Around,Catch 22,2002,159546,.391,.93599999,-4.7319999,.12,.046100002,1.9300001e-06,.088399999,.84799999,34,SKA
Supernothing,Catch 22,2003,169386,.426,.97600001,-5.8060002,.14399999,.077699997,.0000146,.14,.74299997,29,SKA
Brown Derby Jump,Cherry Poppin' Daddies,1997,179828,.48300001,.70700002,-8.7559996,.141,.116,.000237,.221,.87300003,30,SKA
Zoot Suit Riot,Cherry Poppin' Daddies,1997,233039,.56800002,.70599997,-8.6789999,.083700001,.175,0,.15700001,.89600003,48,SKA
5 Finger Discount,Choking Victim,1996,152386,.447,.99400002,-1.63,.198,.31099999,.60600001,.54900002,.234,38,SKA
500 Channels,Choking Victim,1996,160000,.47099999,.995,-1.283,.161,.138,.012,.509,.72100002,44,SKA
Crack Rock Steady,Choking Victim,1996,184400,.74000001,.93800002,-3.207,.147,.219,.00062599999,.31299999,.96399999,39,SKA
Fuck America,Choking Victim,1996,139333,.47600001,.98000002,-3.1700001,.34299999,.30599999,.0284,.447,.24699999,26,SKA
Suicide,Choking Victim,1996,173306,.34200001,.986,-2.1789999,.25400001,.072800003,.509,.53799999,.249,32,SKA
Don't Wanna Behave,Dance Hall Crashers,1997,144333,.634,.90899998,-4.9450002,.035300002,.032499999,.00131,.069399998,.95099998,23,SKA
Lost Again,Dance Hall Crashers,1997,203933,.39300001,.92299998,-5.8600001,.0484,.00202,.26100001,.384,.79299998,40,SKA
Better Must Come,Delroy Wilson,1971,163920,.71499997,.57800001,-7.54,.102,.0035399999,.000095900003,.301,.91799998,49,SKA
Dancing Mood,Delroy Wilson,1971,138141,.861,.67799997,-7.2470002,.214,.141,.00033099999,.15899999,.82099998,32,SKA
I Want Justice,Delroy Wilson,1971,138600,.76700002,.447,-9.5430002,.055399999,.49000001,.0000669,.15000001,.93300003,12,SKA
Show Me the Way,Delroy Wilson,1972,149666,.70200002,.53100002,-9.5319996,.040199999,.40099999,4.7200001e-06,.114,.88099998,4,SKA
Stick by Me,Delroy Wilson,1972,196800,.787,.47799999,-7.0320001,.14,.113,5.0899998e-06,.090599999,.80199999,5,SKA
Fat Man,Derrick Morgan,1960,188493,.699,.51300001,-10.399,.15099999,.025599999,.59100002,.053800002,.73199999,19,SKA
Festival 10,Derrick Morgan,1960,179706,.935,.43799999,-7.5599999,.089500003,.086300001,8.7500002e-06,.041999999,.44100001,2,SKA
Forward March (with The Beverley's All-Stars),Derrick Morgan,1960,177693,.62800002,.63700002,-10.267,.073299997,.113,7.5799999e-06,.096600004,.80299997,22,SKA
Housewive's Choice,Derrick Morgan,1960,181226,.80199999,.53299999,-9.0570002,.036899999,.036600001,1.5600000e-06,.057100002,.74599999,1,SKA
Moon Hop,Derrick Morgan,1960,189773,.83899999,.52899998,-9.4289999,.17200001,.39700001,.0625,.080200002,.96799999,34,SKA
Blazing Fire,Derrick Morgan,1968,176538,.83099997,.66600001,-8.7650003,.072400004,.58099997,0,.161,.93199998,29,SKA
"Don't You Know,Little Girl",Derrick Morgan,1968,179293,.72299999,.34299999,-7.9790001,.083899997,.83700001,.00758,.12800001,.82099998,0,SKA
Lover Boy,Derrick Morgan,1969,165080,.70599997,.36899999,-13.962,.0603,.87599999,.059500001,.141,.93599999,5,SKA
Tougher Than Tough (Rudie in Court),Derrick Morgan,1969,143174,.833,.42300001,-9.4879999,.031800002,.713,1.5099999e-06,.085600004,.741,33,SKA
(Poor Mi) Israelites,Desmond Dekker,1969,156786,.801,.435,-9.3299999,.044799998,.184,0,.090400003,.95300001,57,SKA
007 (Shanty Town),Desmond Dekker,1969,154293,.866,.56400001,-7.5539999,.0902,.101,.099399999,.0977,.87599999,54,SKA
Honour Your Mother and Father,Desmond Dekker,1969,145480,.60699999,.66299999,-8.0439997,.034200002,.155,0,.132,.69599998,24,SKA
Israelites,Desmond Dekker,1969,157693,.70899999,.5,-8.5900002,.048799999,.81199998,1.8800000e-06,.091499999,.97299999,38,SKA
It Mek,Desmond Dekker,1969,152251,.59899998,.56400001,-7.7930002,.0766,.034400001,.68900001,.233,.66500002,49,SKA
Rude Boy Train,Desmond Dekker,1969,138786,.59799999,.47600001,-8.8190002,.069499999,.67400002,0,.31299999,.815,26,SKA
Israelites (1970 Live Version),Desmond Dekker,1970,291293,.65399998,.68199998,-9.1479998,.063900001,.78500003,.00404,.292,.954,5,SKA
Pickney Gal,Desmond Dekker,1970,174360,.93300003,.36000001,-14.652,.41100001,.15800001,.00052499998,.089400001,.92400002,30,SKA
You Can Get It If You Really Want,Desmond Dekker,1970,158320,.82800001,.57800001,-7.8249998,.040899999,.13500001,0,.0592,.89300001,47,SKA
Problems,Desmond Dekker,1971,162066,.76300001,.84100002,-8.1230001,.0427,.0416,.72799999,.252,.97399998,22,SKA
Ghetto Soundwave,Fishbone,1985,263106,.75800002,.88300002,-5.4000001,.063500002,.0054700002,.0016,.0337,.90399998,19,SKA
Party at Ground Zero,Fishbone,1985,390066,.37599999,.90399998,-5.0609999,.22,.042399999,.00036899999,.089900002,.88800001,30,SKA
Give It Up,Fishbone,1990,192866,.51200002,.80599999,-8.0439997,.115,.0612,0,.205,.833,13,SKA
I Wish I Had A Date,Fishbone,1990,120866,.82999998,.67400002,-8.1610003,.066100001,.081299998,1.4000000e-06,.0152,.875,16,SKA
Sunless Saturday,Fishbone,1991,258440,.45100001,.97000003,-4.6220002,.13600001,.000069499998,.103,.13600001,.396,25,SKA
Subliminal Fascism,Fishbone,1996,87453,.57099998,.98299998,-4.9809999,.101,.031099999,.0184,.17,.64600003,18,SKA
A Flowery Song,Five Iron Frenzy,1999,220133,.64600003,.89999998,-6.5229998,.084600002,.079400003,.00147,.064300001,.74400002,31,SKA
Every New Day,Five Iron Frenzy,1999,613680,.412,.00052499998,-7.9629998,.052700002,.39899999,.000092900002,.60100001,.98299998,23,SKA
My Evil Plan to Save the World,Five Iron Frenzy,1999,206013,.67500001,.87,-3.2249999,.0583,.057599999,0,.59600002,.79100001,28,SKA
A New Hope,Five Iron Frenzy,2000,158226,.71399999,.87199998,-5.4120002,.037,.00248,.000017799999,.125,.90700001,11,SKA
Battle Dancing Unicorns with Glitter,Five Iron Frenzy,2000,223811,.59299999,.82999998,-4.6149998,.072700001,.0151,0,.396,.42699999,27,SKA
"Oh,Canada",Five Iron Frenzy,2000,195933,.63300002,.88599998,-7.1129999,.0933,.0535,0,.096900001,.95999998,29,SKA
The Day We Killed,Five Iron Frenzy,2000,205878,.67400002,.94800001,-.43000001,.033399999,.0128,0,.093800001,.55900002,11,SKA
Its Not Unusual,Five Iron Frenzy,2003,141266,.72600001,.89999998,-5.48,.035799999,.0154,0,.199,.92400002,29,SKA
Where Zero Meets 15,Five Iron Frenzy,2003,226800,.514,.91600001,-6.6599998,.40400001,.046599999,0,.75599998,.55900002,6,SKA
Just Don't Want To Be Lonely,Freddie McGregor,1972,215373,.67400002,.60799998,-5.6750002,.025699999,.050799999,0,.36300001,.81900001,40,SKA
I Was Born A Winner,Freddie McGregor,1977,217800,.75300002,.52600002,-9.6540003,.0524,.0046899999,.00026599999,.25099999,.65600002,43,SKA
Bobby Babylon,Freddie McGregor,1978,118920,.77600002,.428,-7.9400001,.32699999,.070600003,0,.115,.48699999,0,SKA
I'm Concerned,Freddie McGregor,1978,231897,.74400002,.53299999,-7.1440001,.103,.047600001,0,.065499999,.83200002,0,SKA
Push Come To Shove,Freddie McGregor,1980,217266,.69300002,.653,-9.7709999,.074699998,.0196,0,.484,.64600003,45,SKA
Rastaman Camp,Freddie McGregor,1980,169706,.72000003,.456,-8.8950005,.0528,.32499999,.090000004,.134,.71700001,15,SKA
Big Ship,Freddie McGregor,1981,197733,.77700001,.41,-8.8540001,.31999999,.0049800002,2.4300000e-06,.186,.815,47,SKA
99 Red Balloons,Goldfinger,1983,229173,.285,.84299999,-7.3179998,.12899999,.00103,.00036999999,.32699999,.28200001,60,SKA
Broken In Paradise,Goldfinger,1996,161144,.50999999,.92699999,-4.2589998,.055599999,.00036800001,.0112,.36399999,.639,18,SKA
Here In Your Bedroom,Goldfinger,1996,190800,.48899999,.76700002,-8.9899998,.039799999,.00187,.0057199998,.078599997,.94499999,49,SKA
Superman,Goldfinger,1996,185026,.42899999,.93699998,-3.9860001,.057300001,.00013099999,.00019999999,.080700003,.89399999,62,SKA
The Last Time,Goldfinger,1996,166266,.53299999,.92900002,-6.2919998,.035300002,.0104,.0135,.315,.667,20,SKA
Counting The Days,Goldfinger,2000,208306,.509,.94400001,-5.171,.079499997,.000077700002,.0000107,.55800003,.51499999,35,SKA
Train To Skaville,Hepcat,1997,280800,.66000003,.74299997,-10.051,.20999999,.163,.14,.43700001,.87300003,8,SKA
Home,Hepcat,2000,286680,.78299999,.29899999,-17.500999,.037599999,.111,.0028200001,.17900001,.73299998,10,SKA
Riding The Region,Hepcat,2000,167400,.866,.68300003,-8.5950003,.039799999,.34200001,.00101,.088699996,.91900003,26,SKA
One Way Ticket Home,Jaya The Cat,1998,137000,.89399999,.53100002,-8.6590004,.0359,.079000004,.00254,.229,.96100003,16,SKA
The Bottle Left Me,Jaya The Cat,2008,177066,.47799999,.96399999,-5.29,.039500002,.00069999998,2.6099999e-06,.149,.92799997,25,SKA
Amsterdam,Jaya The Cat,2009,206523,.49700001,.77999997,-7.7519999,.043499999,.0021500001,.00038000001,.178,.87099999,37,SKA
El Camino,Jaya The Cat,2009,191520,.741,.713,-6.6030002,.193,.087200001,0,.61400002,.96100003,32,SKA
Many Rivers To Cross,Jimmy Cliff,1969,164066,.39899999,.212,-16.030001,.074699998,.69999999,.00043399999,.116,.149,49,SKA
"Wonderful World,Beautiful People - Single Version",Jimmy Cliff,1969,195558,.78200001,.38600001,-15.443,.030200001,.0184,0,.052499998,.90399998,56,SKA
You Can Get It If You Really Want,Jimmy Cliff,1970,158893,.89499998,.57099998,-8.6359997,.050099999,.208,0,.078100003,.93300003,64,SKA
Sitting In Limbo,Jimmy Cliff,1971,295373,.58999997,.65600002,-9.2650003,.050799999,.122,0,.123,.72899997,39,SKA
Vietnam - Single Version,Jimmy Cliff,1971,292493,.89999998,.366,-13.382,.058600001,.00133,1.7700000e-06,.097999997,.75199997,37,SKA
The Harder They Come,Jimmy Cliff,1972,219906,.67900002,.57499999,-8.0369997,.071500003,.634,0,.16500001,.79000002,56,SKA
Struggling Man,Jimmy Cliff,1973,207773,.96200001,.59100002,-11.196,.046599999,.50400001,.000455,.055199999,.89399999,21,SKA
Reggae Night,Jimmy Cliff,1983,321600,.85299999,.69700003,-7.4099998,.037300002,.28200001,.000044199998,.121,.95999998,51,SKA
Ruby Soho,Jimmy Cliff,1995,171480,.65499997,.86199999,-5.3540001,.043699998,.39500001,0,.28200001,.96499997,32,SKA
Big Seven,Judge Dread,1969,201720,.84799999,.493,-6.8730001,.094999999,.0167,0,.20200001,.64700001,29,SKA
Up With the Cock!,Judge Dread,1974,177226,.66399997,.67500001,-8.6870003,.074100003,.43599999,0,.428,.77999997,14,SKA
Boogie in My Bones,Laurel Aitken,1963,168880,.741,.47400001,-6.5780001,.047699999,.55000001,.0548,.094999999,.67000002,16,SKA
Bossa Nova Hop,Laurel Aitken,1963,170386,.72000003,.63200003,-12.831,.053199999,.59299999,.034600001,.36199999,.89999998,0,SKA
Rudi Got Married,Laurel Aitken,1968,203800,.82499999,.64899999,-9.6759996,.072400004,.62699997,6.4000001e-06,.042800002,.96700001,26,SKA
Street of Glory,Laurel Aitken,1968,182266,.84100002,.86799997,-6.1589999,.126,.43200001,1.1100000e-06,.14,.889,0,SKA
Landlords and Tenants,Laurel Aitken,1969,165106,.86400002,.59600002,-8.802,.0594,.178,.18700001,.108,.96200001,10,SKA
Little Sheila,Laurel Aitken,1969,115426,.77600002,.55900002,-8.6169996,.034299999,.79900002,0,.1,.94199997,9,SKA
I Am The Upsetter,"Lee ""Scratch"" Perry",1970,185893,.87300003,.46200001,-7.868,.063299999,.62599999,.15000001,.095399998,.59899998,32,SKA
Blackboard Jungle Dub - Version 1,"Lee ""Scratch"" Perry",1973,278560,.52399999,.236,-19.892,.106,.86299998,.80599999,.55000001,.51700002,20,SKA
Police And Thieves,"Lee ""Scratch"" Perry",1976,282989,.79299998,.64300001,-4.9980001,.18799999,.212,.0092099998,.14300001,.648,11,SKA
Disco Devil (Extended Version),"Lee ""Scratch"" Perry",1978,471826,.68199998,.72600001,-8.7539997,.26100001,.078500003,.000336,.38600001,.51499999,44,SKA
Roast Fish & Cornbread,"Lee ""Scratch"" Perry",1978,231933,.79000002,.47,-12.094,.097499996,.156,.0118,.066200003,.51700002,9,SKA
